model_name,configuration,fold,training_start,training_end,validation_start,validation_end,gap_rows,validation_rows,mae,rmse,mape_percent,r2,mase_vs_persistence,mae_improvement_vs_persistence_percent,persistence_mae,feature_count,training_seconds,prediction_seconds,warning_status,best_iteration,aic
ridge,ridge_a100_compact,5,2023-01-12,2025-03-05,2025-03-13,2025-05-07,7,56,37.388327061002244,46.30906680016478,1.635408347261739,0.638463451005865,1.0775843105589942,-7.758431055899422,34.69642857142857,43,0.0013329160865396261,0.0003362500574439764,ok,,
sarimax,sarimax_111_1017,1,2023-01-12,2024-07-24,2024-08-01,2024-09-25,7,56,142.89859635855913,187.56439187584604,2.2187300127823004,-0.17943657346118624,1.1237637124110815,-12.376371241108144,127.16071428571429,0,0.34760712506249547,3.36251687258482e-05,"No frequency information was provided, so inferred frequency D will be used.; No frequency information was provided, so inferred frequency D will be used.",,6283.33969788768
sarimax,sarimax_111_1017,2,2023-01-12,2024-09-18,2024-09-26,2024-11-20,7,56,105.49902955940715,128.77318542421574,1.6882451459890817,-0.3714248863272638,1.4385063684749941,-43.85063684749941,73.33928571428571,0,0.36053979210555553,3.574998117983341e-05,"No frequency information was provided, so inferred frequency D will be used.; No frequency information was provided, so inferred frequency D will be used.",,6886.52096450705
sarimax,sarimax_111_1017,3,2023-01-12,2024-11-13,2024-11-21,2025-01-15,7,56,367.0392045183179,406.1498000281722,6.19388983098819,0.672807568610776,1.011873945405691,-1.187394540569109,362.73214285714283,0,0.3326082080602646,3.683287650346756e-05,"No frequency information was provided, so inferred frequency D will be used.; No frequency information was provided, so inferred frequency D will be used.",,7477.142719783131
sarimax,sarimax_111_1017,4,2023-01-12,2025-01-08,2025-01-16,2025-03-12,7,56,186.3420665125907,256.9660259099986,6.1483046986324075,0.8787105238203792,0.5436392667207647,45.63607332792353,342.76785714285717,0,0.4214127080049366,3.633392043411732e-05,"No frequency information was provided, so inferred frequency D will be used.; No frequency information was provided, so inferred frequency D will be used.",,8076.575034400044
sarimax,sarimax_111_1017,5,2023-01-12,2025-03-05,2025-03-13,2025-05-07,7,56,280.4734553060316,281.08590604900974,12.237709210207733,-12.31981797031775,8.08364050290158,-708.364050290158,34.69642857142857,0,0.44612391688860953,3.358302637934685e-05,"No frequency information was provided, so inferred frequency D will be used.; No frequency information was provided, so inferred frequency D will be used.",,8663.346151829599
sarimax_boosting_hybrid,sarimax_plus_catboost,1,2024-08-01,2024-12-13,2024-12-21,2025-02-04,7,46,572.0624788487204,603.1168460885194,12.821143921102705,0.7233815227642199,0.983402744012898,1.6597255987102064,581.7173913043479,52,0.0,0.0,ok,,
sarimax_boosting_hybrid,sarimax_plus_catboost,2,2024-08-01,2025-01-28,2025-02-05,2025-03-22,7,46,98.4885757912325,135.81814649115398,4.256337950287699,0.47737766247021607,0.6845685231787089,31.54314768212912,143.8695652173913,46,0.0,0.0,ok,,
sarimax_boosting_hybrid,sarimax_plus_catboost,3,2024-08-01,2025-03-15,2025-03-23,2025-05-07,7,46,136.92336880659292,138.4122198156022,5.899762686236526,-5.350216382074671,3.8149454664465625,-281.4945466446562,35.891304347826086,42,0.0,0.0,ok,,
seven_day_drift,seven_day_drift,1,2023-01-12,2024-07-24,2024-08-01,2024-09-25,7,56,155.55357142857142,190.34981894246334,2.4421194690142145,-0.2147271553028931,1.223283246735009,-22.328324673500894,127.16071428571429,0,0.0,2.8042122721672058e-05,ok,,
seven_day_drift,seven_day_drift,2,2023-01-12,2024-09-18,2024-09-26,2024-11-20,7,56,87.48214285714286,106.89756445174177,1.4101520537725831,0.05494568555758095,1.1928414901387876,-19.28414901387876,73.33928571428571,0,0.0,5.39170578122139e-05,ok,,
seven_day_drift,seven_day_drift,3,2023-01-12,2024-11-13,2024-11-21,2025-01-15,7,56,237.625,280.4166861246721,3.9887112297530565,0.8440309356561417,0.6550977206714912,34.49022793285088,362.73214285714283,0,0.0,7.916707545518875e-05,ok,,
seven_day_drift,seven_day_drift,4,2023-01-12,2025-01-08,2025-01-16,2025-03-12,7,56,152.28571428571428,193.0849184019449,5.356971644304679,0.9315192654151843,0.4442823651992706,55.571763480072946,342.76785714285717,0,0.0,0.00010404200293123722,ok,,
seven_day_drift,seven_day_drift,5,2023-01-12,2025-03-05,2025-03-13,2025-05-07,7,56,27.071428571428573,35.924026977577476,1.1991227206985422,0.7824344258417447,0.7802367472979929,21.97632527020071,34.69642857142857,0,0.0,0.0001296249683946371,ok,,
validation_weighted_ensemble,oof_nonnegative_mae_grid,1,,,2024-08-01,2024-09-25,7,56,135.29371426198628,162.84001297483303,2.1277044016480247,0.11101166819014485,1.063958432617783,-6.395843261778281,127.16071428571429,0,0.0,0.0,ok,,
validation_weighted_ensemble,oof_nonnegative_mae_grid,2,,,2024-09-26,2024-11-20,7,56,81.83101353810903,99.37609626145696,1.3191798143764797,0.1832577662577095,1.1157868902201378,-11.578689022013787,73.33928571428571,0,0.0,0.0,ok,,
validation_weighted_ensemble,oof_nonnegative_mae_grid,3,,,2024-11-21,2025-01-15,7,56,194.96960663114086,237.22443070622197,3.2285886736149094,0.8883780545046314,0.5375029769774966,46.24970230225034,362.73214285714283,0,0.0,0.0,ok,,
validation_weighted_ensemble,oof_nonnegative_mae_grid,4,,,2025-01-16,2025-03-12,7,56,144.2949847194524,205.42247229342408,4.674567490874693,0.9224882382770738,0.420969999702492,57.90300002975079,342.76785714285717,0,0.0,0.0,ok,,
validation_weighted_ensemble,oof_nonnegative_mae_grid,5,,,2025-03-13,2025-05-07,7,56,21.3478406320122,27.713580373344936,0.9435397577438347,0.8705191853936768,0.6152748715350917,38.47251284649082,34.69642857142857,0,0.0,0.0,ok,,
xgboost,xgb_l1_compact,1,2023-01-12,2024-07-24,2024-08-01,2024-09-25,7,56,127.02878306593213,150.84714472504595,2.003726236506992,0.23713446882286582,0.9989624844392921,0.10375155607079026,127.16071428571429,43,0.026993875158950686,0.0007448750548064709,ok,5.0,
xgboost,xgb_l1_compact,2,2023-01-12,2024-09-18,2024-09-26,2024-11-20,7,56,87.3243749482291,107.56876920140023,1.417115460010031,0.04304052390192825,1.1906902841735647,-19.069028417356474,73.33928571428571,43,0.019817625172436237,0.0006618748884648085,ok,0.0,
xgboost,xgb_l1_compact,3,2023-01-12,2024-11-13,2024-11-21,2025-01-15,7,56,225.27982868467058,286.9507615215703,3.8344858273192783,0.8366776858893026,0.6210638707399967,37.89361292600033,362.73214285714283,43,0.09638950019143522,0.0008142921142280102,ok,254.0,
xgboost,xgb_l1_compact,4,2023-01-12,2025-01-08,2025-01-16,2025-03-12,7,56,374.01919909885953,451.7977359167315,12.317149825214099,0.6250617009371235,1.0911734904681496,-9.117349046814963,342.76785714285717,43,0.021329334005713463,0.0006541248876601458,ok,1.0,
xgboost,xgb_l1_compact,5,2023-01-12,2025-03-05,2025-03-13,2025-05-07,7,56,19.57572652293103,26.890938241669684,0.8611401093217973,0.8780920410751716,0.56420004389302,43.579995610698,34.69642857142857,43,0.028636750066652894,0.0007377078291028738,ok,21.0,
